TOT_REG_CD,ADM_NM,ADM_CD,버스정류장,버스승하차,지하철(1km,지하철 거리점수,승하차평균,구별총생활,구별총생_1,사고수n,차선수,평균속도,표준편차,혼잡수치
1101073020006 ,혜화동,1101073,4,226,1,0,0,196764,6347.225806,1,,,,
1101073030001 ,혜화동,1101073,8,2428,2,700,62562,1872586,60406,2,3.6,24.07050278,6.161223726,1941.59111
1101073040001 ,혜화동,1101073,8,2844,2,800,92845,2323576,74954.06452,6,,,,
1101073040002 ,혜화동,1101073,13,2382,2,700,92845,3877301,125074.2258,6,2,22.34679167,5.188820386,2351.905925
1101069010403 ,창신3동,1101069,7,521,5,700,6772,250790,8090,2,,,,
1125051010001 ,강일동,1125051,19,413,0,0,0,1545466,49853.74194,3,,,,
1125051010101 ,강일동,1125051,9,312,0,0,0,231791,7477.129032,,,,,
1125051010103 ,강일동,1125051,7,318,0,0,0,307919,9932.870968,3,,,,
1125051010102 ,강일동,1125051,9,261,0,0,0,176535,5694.677419,3,,,,
1125051010105 ,강일동,1125051,7,380,0,0,0,393674,12699.16129,3,,,,
1125051010104 ,강일동,1125051,5,370,0,0,0,570306,18396.96774,3,,,,
1125051010201 ,강일동,1125051,7,123,0,0,0,176345,5688.548387,1,,,,
1125051010203 ,강일동,1125051,7,205,0,0,0,121243,3911.064516,,,,,
1125051010202 ,강일동,1125051,4,219,0,0,0,302607,9761.516129,1,,,,
1125051010303 ,강일동,1125051,4,591,0,0,0,255546,8243.419355,2,,,,
1125051010302 ,강일동,1125051,6,432,0,0,0,558121,18003.90323,,2,26.08840278,3.520885526,2193.162809
1125051010305 ,강일동,1125051,4,824,0,0,0,303541,9791.645161,2,,,,
1125051010304 ,강일동,1125051,2,656,0,0,0,407689,13151.25806,2,,,,
1125051010301 ,강일동,1125051,4,591,0,0,0,191733,6184.935484,2,,,,
1125051010404 ,강일동,1125051,5,661,0,0,0,267967,8644.096774,2,,,,
1125051010401 ,강일동,1125051,3,642,0,0,0,707449,22820.93548,2,,,,
1125051010403 ,강일동,1125051,3,441,0,0,0,446735,14410.80645,,2,26.08840278,3.520885526,2193.162809
1125051010402 ,강일동,1125051,2,381,0,0,0,227067,7324.741935,2,,,,
1125051010405 ,강일동,1125051,3,441,0,0,0,194214,6264.967742,,,,,
1125051010501 ,강일동,1125051,4,591,0,0,0,362480,11692.90323,2,,,,
1125051010503 ,강일동,1125051,2,992,0,0,0,193504,6242.064516,2,,,,
1125051010502 ,강일동,1125051,1,306,0,0,0,350330,11300.96774,,,,,
1125051010601 ,강일동,1125051,3,487,0,0,0,536944,17320.77419,1,,,,
1125051010603 ,강일동,1125051,3,487,0,0,0,533679,17215.45161,1,,,,
1125051010602 ,강일동,1125051,3,487,0,0,0,402531,12984.87097,1,,,,
1125051010604 ,강일동,1125051,5,527,0,0,0,560504,18080.77419,,2,24.78579167,2.978167238,2248.427918
1125051010702 ,강일동,1125051,2,58,0,0,0,138070,4453.870968,,,,,
1125051010701 ,강일동,1125051,5,132,0,0,0,135745,4378.870968,,,,,
1125051010803 ,강일동,1125051,3,289,0,0,0,272118,8778,1,,,,
1125051010802 ,강일동,1125051,2,414,1,0,0,270927,8739.580645,1,,,,
1125051010801 ,강일동,1125051,2,414,0,0,0,120164,3876.258065,,,,,
1125051010901 ,강일동,1125051,2,1260,0,0,0,67922,2191.032258,2,,,,
1125051010903 ,강일동,1125051,2,1260,0,0,0,707404,22819.48387,2,,,,
1125051010902 ,강일동,1125051,2,1260,0,0,0,574762,18540.70968,2,,,,
1125051010905 ,강일동,1125051,1,1347,0,0,0,212996,6870.83871,2,,,,
1125051010904 ,강일동,1125051,2,914,0,0,0,123731,3991.322581,2,,,,
1125051011005 ,강일동,1125051,2,914,0,0,0,135018,4355.419355,2,,,,
1125051011004 ,강일동,1125051,2,1260,0,0,0,363661,11731,2,,,,
1125051011001 ,강일동,1125051,2,1260,0,0,0,117461,3789.064516,2,,,,
1125051011003 ,강일동,1125051,2,1260,1,0,0,628800,20283.87097,,,,,
1125051011002 ,강일동,1125051,4,1087,0,0,0,97628,3149.290323,2,,,,
1125051011101 ,강일동,1125051,2,914,0,0,0,554860,17898.70968,,,,,
1125051020003 ,강일동,1125051,5,806,1,150,0,454786,14670.51613,,2,25.43709723,3.249526382,2220.795364
1125051020001 ,강일동,1125051,13,463,1,250,28188,837539,27017.3871,3,,,,
1125051020108 ,강일동,1125051,0,0,1,50,0,312433,10078.48387,,,,,
1125051020109 ,강일동,1125051,1,304,1,50,0,74968,2418.322581,,,,,
1125051020115 ,강일동,1125051,0,0,1,50,0,157317,5074.741935,,,,,
1125051020112 ,강일동,1125051,2,110,1,150,0,195840,6317.419355,,,,,
1125051020113 ,강일동,1125051,0,0,1,0,0,239045,7711.129032,,,,,
1125051020110 ,강일동,1125051,2,110,1,150,0,269104,8680.774194,,,,,
1125051020111 ,강일동,1125051,0,0,1,100,0,488096,15745.03226,,,,,
1125051020106 ,강일동,1125051,1,244,0,0,0,265642,8569.096774,2,,,,
1125051020107 ,강일동,1125051,0,0,1,0,0,209499,6758.032258,,,,,
1125051020104 ,강일동,1125051,6,515,1,100,0,220496,7112.774194,2,,,,
1125051020105 ,강일동,1125051,2,279,1,0,0,486146,15682.12903,2,,,,
1125051020102 ,강일동,1125051,6,529,1,200,0,352876,11383.09677,,3,32.01984722,5.900103799,1636.199933
1125051020103 ,강일동,1125051,1,126,1,100,0,122832,3962.322581,,,,,
1125051020101 ,강일동,1125051,0,0,0,0,0,220499,7112.870968,,,,,
1125051020114 ,강일동,1125051,0,0,1,0,0,169789,5477.064516,,,,,
1125051020201 ,강일동,1125051,0,0,1,200,0,225749,7282.225806,,,,,
1125051020204 ,강일동,1125051,2,1327,1,150,0,248694,8022.387097,,,,,
1125051020205 ,강일동,1125051,2,1117,1,350,0,107561,3469.709677,,,,,
1125051020202 ,강일동,1125051,0,0,1,200,0,166290,5364.193548,,,,,
1125051020203 ,강일동,1125051,3,636,1,400,28188,130169,4199,,,,,
1125051020304 ,강일동,1125051,3,458,1,150,0,281736,9088.258065,,,,,
1125051020302 ,강일동,1125051,3,458,1,200,0,194654,6279.16129,,,,,
1125051020303 ,강일동,1125051,4,582,1,350,0,206488,6660.903226,,,,,
1125051020301 ,강일동,1125051,4,873,1,350,0,164224,5297.548387,,,,,
1125052010001 ,상일동,1125052,14,1081,2,600,28188,944889,30480.29032,1,2,25.68309954,5.080409168,2226.731208
1125052020002 ,상일동,1125052,6,358,1,150,0,792577,25567,,3,30.89363889,6.790068652,1694.719434
1125052020003 ,상일동,1125052,2,132,2,100,0,1345784,43412.3871,,1,25.47451389,2.707871916,2535.764583
1125052020001 ,상일동,1125052,22,529,2,450,23972,4396227,141813.7742,2,2.166666667,22.79821759,4.029915151,2296.25391
1125052020102 ,상일동,1125052,2,132,2,250,0,141172,4553.935484,,,,,
1125052020103 ,상일동,1125052,2,132,2,250,0,119372,3850.709677,,,,,
1125052020101 ,상일동,1125052,2,132,2,250,0,140019,4516.741935,,,,,
1125052030001 ,상일동,1125052,2,109,1,400,28188,79586,2567.290323,1,1,18.80608333,3.417143197,2735.8175
1125052030109 ,상일동,1125052,4,739,1,300,0,109669,3537.709677,1,3,29.53956944,6.5515796,1765.078947
1125052030108 ,상일동,1125052,6,52,1,400,28188,239920,7739.354839,1,2,28.12906944,2.925568863,2106.584655
1125052030107 ,상일동,1125052,0,0,1,450,28188,104908,3384.129032,1,,,,
1125052030106 ,상일동,1125052,0,0,1,300,0,103176,3328.258065,1,,,,
1125052030105 ,상일동,1125052,3,428,1,400,28188,151080,4873.548387,,1,24.55494444,3.331053502,2563.351667
1125052030104 ,상일동,1125052,4,632,1,250,0,103192,3328.774194,1,,,,
1125052030103 ,상일동,1125052,5,557,1,200,0,205446,6627.290323,,1,18.80608333,3.417143197,2735.8175
1125052030102 ,상일동,1125052,2,109,1,350,28188,84157,2714.741935,1,1,18.80608333,3.417143197,2735.8175
1125052030101 ,상일동,1125052,2,61,1,500,28188,122052,3937.16129,2,1,24.55494444,3.331053502,2563.351667
1125052040008 ,상일동,1125052,2,2275,0,0,0,731264,23589.16129,,5,29.95647223,4.531876552,1290.458752
1125052040009 ,상일동,1125052,6,701,1,100,0,250652,8085.548387,,1,19.56502778,3.405578355,2713.049167
1125052040004 ,상일동,1125052,2,2275,0,0,0,623164,20102.06452,1,3.666666667,30.67354861,4.850046627,1516.376196
1125052040005 ,상일동,1125052,1,1667,1,0,0,240335,7752.741935,4,,,,
1125052040006 ,상일동,1125052,2,2275,1,50,0,504157,16263.12903,4,,,,
1125052040007 ,상일동,1125052,4,963,1,50,0,222223,7168.483871,,,,,
1125052040001 ,상일동,1125052,7,160,1,150,0,616774,19895.93548,4,1,19.56502778,3.405578355,2713.049167
1125052040002 ,상일동,1125052,1,1667,0,0,0,143884,4641.419355,4,,,,
1125052040003 ,상일동,1125052,2,1544,1,0,0,331601,10696.80645,,,,,
1125052040101 ,상일동,1125052,0,0,0,0,0,304147,9811.193548,1,,,,
1125053010003 ,명일1동,1125053,7,793,3,700,18584,1406813,45381.06452,,2,25.29323611,7.052384931,2226.898874
1125053010002 ,명일1동,1125053,3,1074,3,750,18584,696008,22451.87097,,,,,
1125053010005 ,명일1동,1125053,1,711,2,650,18584,83590,2696.451613,,,,,
1125053010004 ,명일1동,1125053,2,1108,2,750,18584,107252,3459.741935,,,,,
1125053010006 ,명일1동,1125053,7,1037,3,800,18584,827620,26697.41935,,1,17.48946528,4.001305508,2775.316042
1125053010001 ,명일1동,1125053,3,1074,3,800,18584,1042829,33639.64516,,,,,
1125053020003 ,명일1동,1125053,8,1047,3,750,19089,954480,30789.67742,,2,23.96581944,5.262604766,2283.216393
1125053020001 ,명일1동,1125053,4,880,3,750,19089,973418,31400.58065,,,,,
1125053020008 ,명일1동,1125053,2,1148,3,850,19594,1364102,44003.29032,,2,27.22138889,6.211345293,2145.094279
1125053020009 ,명일1동,1125053,0,0,2,550,19089,144415,4658.548387,2,,,,
1125053020006 ,명일1동,1125053,0,0,3,550,19089,94278,3041.225806,2,,,,
1125053020007 ,명일1동,1125053,0,0,3,700,19594,436766,14089.22581,,,,,
1125053020004 ,명일1동,1125053,19,838,3,650,19089,3545300,114364.5161,4,1.428571429,20.86639087,4.370331789,2537.092767
1125053020005 ,명일1동,1125053,0,0,3,650,19089,578947,18675.70968,2,,,,
1125053020002 ,명일1동,1125053,0,0,3,750,19594,312570,10082.90323,,,,,
1125053020112 ,명일1동,1125053,5,231,2,450,19170,249087,8035.064516,,2,28.322,4.549022219,2098.399305
1125053020113 ,명일1동,1125053,0,0,3,450,18584,49007,1580.870968,,,,,
1125053020110 ,명일1동,1125053,2,200,3,600,19170,471977,15225.06452,,,,,
1125053020111 ,명일1동,1125053,0,0,3,500,19170,79570,2566.774194,,,,,
1125053020106 ,명일1동,1125053,0,0,3,450,18584,87069,2808.677419,,,,,
1125053020107 ,명일1동,1125053,0,0,3,600,19170,378764,12218.19355,2,1,21.58902778,3.192649248,2652.329167
1125053020104 ,명일1동,1125053,6,990,3,500,18584,710006,22903.41935,,,,,
1125053020105 ,명일1동,1125053,0,0,3,550,18584,264934,8546.258065,,,,,
1125053020102 ,명일1동,1125053,2,411,2,500,19170,93846,3027.290323,,,,,
1125053020103 ,명일1동,1125053,0,0,3,450,19170,90884,2931.741935,,,,,
1125053020101 ,명일1동,1125053,2,411,2,550,19170,189738,6120.580645,,,,,
1125053020108 ,명일1동,1125053,2,200,2,500,18584,384181,12392.93548,,,,,
1125053020109 ,명일1동,1125053,4,245,2,550,19756,213224,6878.193548,,2,33.50477778,4.719572269,1878.512666
1125053020114 ,명일1동,1125053,0,0,3,550,18584,65540,2114.193548,,,,,
1125053020404 ,명일1동,1125053,0,0,2,500,19594,453732,14636.51613,2,,,,
1125053020405 ,명일1동,1125053,2,326,3,400,19594,493743,15927.19355,,,,,
1125053020402 ,명일1동,1125053,0,0,2,600,19594,250332,8075.225806,,,,,
1125053020403 ,명일1동,1125053,0,0,2,600,19594,314677,10150.87097,,,,,
1125053020401 ,명일1동,1125053,0,0,3,550,19089,52416,1690.83871,2,,,,
1125053020901 ,명일1동,1125053,2,613,2,750,19089,222237,7168.935484,,,,,
1125053021102 ,명일1동,1125053,2,1558,3,600,19089,273416,8819.870968,2,,,,
1125053021101 ,명일1동,1125053,2,1558,3,650,19089,547388,17657.67742,2,,,,
1125053021601 ,명일1동,1125053,4,705,3,450,18584,749596,24180.51613,,1,16.8705,6.806710397,2793.885
1125054010006 ,명일2동,1125054,3,1102,3,200,0,178803,5767.83871,,1,19.24084722,3.270985744,2722.774583
1125054010008 ,명일2동,1125054,6,858,3,400,19756,190569,6147.387097,,1,17.97588889,3.814170763,2760.723333
1125054010001 ,명일2동,1125054,3,450,3,250,19594,424470,13692.58065,,1.8,25.89226389,4.249541329,2225.084139
1125054010003 ,명일2동,1125054,3,428,1,50,0,165667,5344.096774,,,,,
1125054010002 ,명일2동,1125054,7,447,2,200,0,450643,14536.87097,,2,20.23995833,5.454450053,2422.352705
1125054010005 ,명일2동,1125054,4,583,2,200,0,160166,5166.645161,,,,,
1125054010004 ,명일2동,1125054,6,712,3,600,19756,1428340,46075.48387,11,3,29.99268055,5.242149013,1741.534603
1125054010007 ,명일2동,1125054,7,920,3,750,19756,2449496,79016,4,2.25,25.70383333,4.724216883,2116.266038
1125054010101 ,명일2동,1125054,0,0,3,500,19756,106019,3419.967742,,1,18.01965278,3.211890671,2759.410417
1125054010201 ,명일2동,1125054,7,239,2,600,19756,515114,16616.58065,3,1,17.6691875,3.431655933,2769.924375
1125054010203 ,명일2동,1125054,4,234,2,700,19756,300877,9705.709677,,2,18.08119444,5.560538651,2532.879888
1125054010202 ,명일2동,1125054,4,158,2,750,19756,338229,10910.6129,,,,,
1125054010204 ,명일2동,1125054,4,222,2,800,19756,175529,5662.225806,,1,19.31469444,3.786626575,2720.559167
1125054010309 ,명일2동,1125054,3,1102,3,250,0,191591,6180.354839,,,,,
1125054010308 ,명일2동,1125054,5,756,3,350,0,395435,12755.96774,,,,,
1125054010301 ,명일2동,1125054,4,648,3,300,0,639709,20635.77419,,,,,
1125054010303 ,명일2동,1125054,0,0,3,300,0,259636,8375.354839,,,,,
1125054010302 ,명일2동,1125054,0,0,3,150,0,159277,5137.967742,,1,17.97015278,4.442968578,2760.895417
1125054010305 ,명일2동,1125054,3,1102,3,200,0,229213,7393.967742,,1,20.62318055,5.974739352,2681.304584
1125054010304 ,명일2동,1125054,1,481,3,250,0,207483,6693,,1,20.48206944,4.904504728,2685.537917
1125054010307 ,명일2동,1125054,2,326,3,350,0,331785,10702.74194,,1,17.62661111,5.049859996,2771.201667
1125054010306 ,명일2동,1125054,0,0,3,150,0,254331,8204.225806,,,,,
1125054010403 ,명일2동,1125054,3,618,2,450,19756,353084,11389.80645,7,,,,
1125054010402 ,명일2동,1125054,3,1177,2,500,19756,661868,21350.58065,7,,,,
1125054010404 ,명일2동,1125054,3,623,2,400,19756,122426,3949.225806,7,3,29.99268055,5.242149013,1741.534603
1125054010401 ,명일2동,1125054,4,461,2,350,0,136322,4397.483871,,1,18.61956944,4.685551263,2741.412917
1125054010601 ,명일2동,1125054,3,246,2,550,19756,232077,7486.354839,10,,,,
1125054010603 ,명일2동,1125054,0,0,2,450,19756,249423,8045.903226,7,1,16.02368056,3.076685291,2819.289583
1125054010602 ,명일2동,1125054,3,1102,3,300,0,76503,2467.83871,,,,,
1125054010604 ,명일2동,1125054,2,1174,3,350,0,172485,5564.032258,,,,,
1125054010801 ,명일2동,1125054,0,0,2,850,19756,324104,10454.96774,3,,,,
1125054010802 ,명일2동,1125054,2,259,2,750,19756,479327,15462.16129,4,,,,
1125054010902 ,명일2동,1125054,3,1102,3,350,0,222751,7185.516129,,,,,
1125054010904 ,명일2동,1125054,3,246,3,550,19756,126734,4088.193548,3,,,,
1125054010901 ,명일2동,1125054,3,246,3,550,19756,41351,1333.903226,3,,,,
1125054010903 ,명일2동,1125054,0,0,3,450,19756,210201,6780.677419,3,1,19.31469444,3.786626575,2720.559167
1125054011001 ,명일2동,1125054,3,1102,3,350,0,282237,9104.419355,,,,,
1125055010001 ,고덕1동,1125055,0,0,1,100,0,366793,11832.03226,,1.75,33.14384722,3.534583107,1990.456326
1125055020010 ,고덕1동,1125055,5,584,2,350,19756,456560,14727.74194,8,1,19.46115278,4.63238532,2716.165417
1125055020008 ,고덕1동,1125055,3,635,1,300,0,285200,9200,2,,,,
1125055020009 ,고덕1동,1125055,0,0,1,150,0,98180,3167.096774,,,,,
1125055020006 ,고덕1동,1125055,0,0,1,200,0,262953,8482.354839,2,,,,
1125055020007 ,고덕1동,1125055,1,428,1,150,0,316869,10221.58065,,,,,
1125055020004 ,고덕1동,1125055,2,738,1,350,0,188870,6092.580645,2,,,,
1125055020005 ,고덕1동,1125055,3,481,2,200,0,287449,9272.548387,,2,22.75480556,3.098532903,2334.595361
1125055020002 ,고덕1동,1125055,6,460,2,500,19756,379652,12246.83871,10,2.5,19.9006875,4.961550528,2373.044937
1125055020003 ,고덕1동,1125055,0,0,1,250,0,86323,2784.612903,,,,,
1125055020001 ,고덕1동,1125055,1,323,1,300,0,117004,3774.322581,,2,17.81452778,3.686114132,2544.193596
1125055020106 ,고덕1동,1125055,1,705,1,600,19756,233709,7539,8,,,,
1125055020107 ,고덕1동,1125055,4,554,2,350,0,205030,6613.870968,,,,,
1125055020104 ,고덕1동,1125055,0,0,2,550,19756,157983,5096.225806,2,,,,
1125055020105 ,고덕1동,1125055,2,546,2,400,19756,155335,5010.806452,,,,,
1125055020102 ,고덕1동,1125055,2,738,1,500,19756,124916,4029.548387,10,,,,
1125055020103 ,고덕1동,1125055,4,642,2,450,19756,207628,6697.677419,4,1,22.44329167,3.030832453,2626.70125
1125055020101 ,고덕1동,1125055,0,0,2,550,19756,322645,10407.90323,2,,,,
1125055020108 ,고덕1동,1125055,2,738,2,500,19756,388249,12524.16129,4,3,29.01036111,4.734489085,1792.577418
1125055020204 ,고덕1동,1125055,4,860,2,750,19756,535042,17259.41935,,3,19.76183333,5.563832904,2273.145019
1125055020202 ,고덕1동,1125055,0,0,2,650,19756,238543,7694.935484,,,,,
1125055020203 ,고덕1동,1125055,4,655,3,800,19756,509188,16425.41935,,2,21.91274306,5.086523657,2370.321048
1125055020201 ,고덕1동,1125055,0,0,3,750,19756,309809,9993.83871,,1,25.32877084,2.485604556,2540.136875
1125055030001 ,고덕1동,1125055,22,344,2,450,19170,3787980,122192.9032,6,1.35,26.56959028,3.443114003,2381.872882
1125055030106 ,고덕1동,1125055,1,886,2,150,0,287589,9277.064516,,,,,
1125055030105 ,고덕1동,1125055,2,733,2,250,0,381648,12311.22581,,,,,
1125055030104 ,고덕1동,1125055,3,735,2,250,0,215415,6948.870968,,3,27.66232639,4.020731127,1862.623357
1125055030103 ,고덕1동,1125055,0,0,2,200,0,126168,4069.935484,,,,,
1125055030102 ,고덕1동,1125055,0,0,2,250,0,130953,4224.290323,,,,,
1125055030101 ,고덕1동,1125055,1,886,2,250,0,154162,4972.967742,,,,,
1125055030201 ,고덕1동,1125055,2,733,2,150,0,107131,3455.83871,,3,27.66232639,4.020731127,1862.623357
1125055030303 ,고덕1동,1125055,0,0,2,700,19756,49104,1584,,,,,
1125055030302 ,고덕1동,1125055,0,0,2,650,19756,68040,2194.83871,,,,,
1125055030301 ,고덕1동,1125055,2,386,2,750,19756,119037,3839.903226,,,,,
1125056020006 ,고덕2동,1125056,5,407,2,150,0,291805,9413.064516,1,2,23.17393056,3.382690254,2316.813393
1125056020007 ,고덕2동,1125056,2,295,2,250,0,214200,6909.677419,1,,,,
1125056020004 ,고덕2동,1125056,1,263,2,150,0,59534,1920.451613,,,,,
1125056020005 ,고덕2동,1125056,4,443,2,400,28188,536669,17311.90323,1,1,22.72836111,3.16943868,2618.149167
1125056020002 ,고덕2동,1125056,4,396,1,300,28188,596316,19236,3,1.727272727,30.57478535,3.850281718,2065.774239
1125056020003 ,고덕2동,1125056,9,514,1,550,28188,351163,11327.83871,4,1.8,19.25706944,3.694152321,2497.749633
1125056020014 ,고덕2동,1125056,10,1544,1,650,28188,477628,15407.35484,,1.5,21.07438888,3.998961873,2490.206112
1125056020008 ,고덕2동,1125056,0,0,1,400,0,207610,6697.096774,,,,,
1125056020009 ,고덕2동,1125056,2,592,1,350,0,178868,5769.935484,,,,,
1125056020015 ,고덕2동,1125056,5,722,1,400,28188,370666,11956.96774,,,,,
1125056020012 ,고덕2동,1125056,8,1665,1,600,28188,550416,17755.35484,,2,28.57820833,4.896598055,2087.529306
1125056020013 ,고덕2동,1125056,0,0,1,350,0,148222,4781.354839,,1,17.16845833,4.262593157,2784.94625
1125056020010 ,고덕2동,1125056,2,592,2,300,0,201201,6490.354839,,,,,
1125056020011 ,고덕2동,1125056,3,458,1,350,0,290799,9380.612903,,,,,
1125056030001 ,고덕2동,1125056,19,574,2,550,23972,3195626,103084.7097,4,1.5,24.54405729,4.262099614,2385.305739
1125058010001 ,암사2동,1125058,7,68,1,200,0,1844955,59514.67742,,2,31.95453055,3.55963838,1944.284085
1125058020008 ,암사2동,1125058,0,0,1,250,35718,67183,2167.193548,,2,19.89943056,2.941913621,2455.738663
1125058020006 ,암사2동,1125058,1,813,2,400,35718,502876,16221.80645,,1,14.61777778,2.925372221,2861.466667
1125058020007 ,암사2동,1125058,10,1083,1,700,35718,1099189,35457.70968,5,1.666666667,20.39470371,4.213136748,2522.054763
1125058020004 ,암사2동,1125058,6,473,1,550,35718,860538,27759.29032,5,2,20.99536112,3.062324886,2409.242267
1125058020005 ,암사2동,1125058,0,0,1,650,35718,325491,10499.70968,4,,,,
1125058020002 ,암사2동,1125058,1,2763,1,700,35718,422883,13641.3871,4,2,28.59938889,3.431858748,2086.630691
1125058020003 ,암사2동,1125058,6,1361,1,850,35718,560748,18088.64516,,1,14.61777778,2.925372221,2861.466667
1125058020001 ,암사2동,1125058,0,0,1,650,35718,293790,9477.096774,,,,,
1125058020109 ,암사2동,1125058,3,1259,1,800,35718,171210,5522.903226,,,,,
1125058020114 ,암사2동,1125058,0,0,1,650,35718,109457,3530.870968,5,,,,
1125058020112 ,암사2동,1125058,0,0,1,600,35718,115198,3716.064516,5,,,,
1125058020113 ,암사2동,1125058,2,830,1,650,35718,219976,7096,5,,,,
1125058020110 ,암사2동,1125058,0,0,1,650,35718,221346,7140.193548,,,,,
